Plot,TypeMeas,Subplot,Meas,DD,MM,YY,Id,Subplot,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,15,24,10,8,12,480,0,0,0,0,0,17,67,0.18,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,16,24,10,8,12,482,0,0,0,0,0,19,72,0.18,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,17,24,10,8,12,483,0,0,0,0,0,20,76,0.18,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,18,24,10,8,12,484,0,0,0,0,0,22,81,0.18,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,19,24,10,8,13,486,0,0,0,0,0,23,86,0.18,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,20,24,10,8,13,487,0,0,0,0,0,25,91,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,21,24,10,8,13,488,0,0,0,0,0,26,96,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,22,24,10,8,13,490,0,0,0,0,0,28,100,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,23,24,10,8,13,491,0,0,0,0,0,29,105,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,24,24,10,8,13,493,0,0,0,0,0,31,110,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,25,24,10,8,13,495,0,0,0,0,0,32,115,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,26,24,10,8,13,496,0,0,0,0,0,34,120,0.19,0,0,724,8,
WAY,TOT,2,2,24,10,11,WAY_TOT_2_2_241011,2,2,4,27,24,10,8,13,498,0,0,0,0,0,35,124,0.19,0,0,724,8,a
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,1,24,10,8,17,457,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,2,24,10,8,17,460,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,3,24,10,8,17,462,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,4,24,10,8,17,464,0,0,0,0,0,6,14,0.32,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,5,24,10,8,17,467,0,0,0,0,0,9,19,0.35,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,6,24,10,8,17,469,0,0,0,0,0,12,24,0.34,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,7,24,10,8,17,472,0,0,0,0,0,15,28,0.36,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,8,24,10,8,17,475,0,0,0,0,0,18,33,0.37,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,9,24,10,8,18,478,0,0,0,0,0,21,38,0.37,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,10,24,10,8,18,481,0,0,0,0,0,23,43,0.38,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,11,24,10,8,18,484,0,0,0,0,0,26,48,0.38,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,12,24,10,8,18,487,0,0,0,0,0,30,52,0.39,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,13,24,10,8,18,490,0,0,0,0,0,32,57,0.39,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,14,24,10,8,18,493,0,0,0,0,0,35,62,0.39,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,15,24,10,8,18,496,0,0,0,0,0,39,67,0.4,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,16,24,10,8,18,499,0,0,0,0,0,42,72,0.4,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,17,24,10,8,18,502,0,0,0,0,0,45,76,0.4,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,18,24,10,8,18,505,0,0,0,0,0,48,81,0.41,0,0,724,8,
WAY,TOT,3,1,24,10,11,WAY_TOT_3_1_241011,3,1,5,19,24,10,8,18,508,0,0,0,0,0,51,86,0.41,0,0,724,8,a
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,1,24,10,8,19,448,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,2,24,10,8,20,449,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,3,24,10,8,20,452,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,4,24,10,8,20,453,0,0,0,0,0,5,14,0.28,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,5,24,10,8,20,456,0,0,0,0,0,8,19,0.31,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,6,24,10,8,20,459,0,0,0,0,0,11,24,0.32,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,7,24,10,8,20,461,0,0,0,0,0,14,28,0.33,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,8,24,10,8,20,464,0,0,0,0,0,16,33,0.34,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,9,24,10,8,20,467,0,0,0,0,0,19,38,0.35,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,10,24,10,8,20,470,0,0,0,0,0,22,43,0.35,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,11,24,10,8,20,472,0,0,0,0,0,25,48,0.36,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,12,24,10,8,20,476,0,0,0,0,0,28,52,0.36,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,13,24,10,8,20,479,0,0,0,0,0,31,57,0.37,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,14,24,10,8,21,481,0,0,0,0,0,34,62,0.37,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,15,24,10,8,21,485,0,0,0,0,0,37,67,0.38,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,16,24,10,8,21,487,0,0,0,0,0,40,72,0.38,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,17,24,10,8,21,491,0,0,0,0,0,43,76,0.39,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,18,24,10,8,21,493,0,0,0,0,0,46,81,0.39,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,19,24,10,8,21,496,0,0,0,0,0,49,86,0.39,0,0,724,8,
WAY,TOT,3,2,24,10,11,WAY_TOT_3_2_241011,3,2,6,20,24,10,8,21,500,0,0,0,0,0,53,91,0.4,0,0,724,8,a
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,1,24,10,8,23,451,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,2,24,10,8,23,453,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,3,24,10,8,23,454,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,4,24,10,8,23,456,0,0,0,0,0,4,14,0.22,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,5,24,10,8,24,457,0,0,0,0,0,5,19,0.21,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,6,24,10,8,24,459,0,0,0,0,0,7,24,0.21,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,7,24,10,8,24,461,0,0,0,0,0,9,28,0.23,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,8,24,10,8,24,463,0,0,0,0,0,11,33,0.23,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,9,24,10,8,24,465,0,0,0,0,0,13,38,0.24,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,10,24,10,8,24,467,0,0,0,0,0,15,43,0.25,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,11,24,10,8,24,469,0,0,0,0,0,18,48,0.25,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,12,24,10,8,24,471,0,0,0,0,0,20,52,0.26,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,13,24,10,8,24,474,0,0,0,0,0,22,57,0.27,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,14,24,10,8,24,476,0,0,0,0,0,24,62,0.27,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,15,24,10,8,24,478,0,0,0,0,0,27,67,0.27,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,16,24,10,8,24,480,0,0,0,0,0,29,72,0.28,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,17,24,10,8,24,482,0,0,0,0,0,31,76,0.28,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,18,24,10,8,25,485,0,0,0,0,0,33,81,0.28,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,19,24,10,8,25,486,0,0,0,0,0,36,86,0.28,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,20,24,10,8,25,489,0,0,0,0,0,38,91,0.29,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,21,24,10,8,25,491,0,0,0,0,0,40,96,0.29,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,22,24,10,8,25,494,0,0,0,0,0,43,100,0.29,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,23,24,10,8,25,496,0,0,0,0,0,45,105,0.29,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,24,24,10,8,25,498,0,0,0,0,0,48,110,0.3,0,0,724,8,
WAY,TOT,4,1,24,10,11,WAY_TOT_4_1_241011,4,1,7,25,24,10,8,25,500,0,0,0,0,0,50,115,0.3,0,0,724,8,a
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,1,24,10,8,26,456,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,2,24,10,8,26,457,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,3,24,10,8,26,458,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,4,24,10,8,26,460,0,0,0,0,0,4,14,0.2,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,5,24,10,8,26,461,0,0,0,0,0,5,19,0.2,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,6,24,10,8,26,464,0,0,0,0,0,7,24,0.22,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,7,24,10,8,27,466,0,0,0,0,0,10,28,0.24,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,8,24,10,8,27,467,0,0,0,0,0,11,33,0.24,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,9,24,10,8,27,470,0,0,0,0,0,13,38,0.25,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,10,24,10,8,27,472,0,0,0,0,0,16,43,0.25,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,11,24,10,8,27,474,0,0,0,0,0,18,48,0.26,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,12,24,10,8,27,477,0,0,0,0,0,21,52,0.27,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,13,24,10,8,27,479,0,0,0,0,0,23,57,0.27,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,14,24,10,8,27,481,0,0,0,0,0,25,62,0.28,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,15,24,10,8,27,483,0,0,0,0,0,28,67,0.28,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,16,24,10,8,27,486,0,0,0,0,0,30,72,0.29,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,17,24,10,8,27,488,0,0,0,0,0,32,76,0.29,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,18,24,10,8,27,490,0,0,0,0,0,35,81,0.29,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,19,24,10,8,28,492,0,0,0,0,0,37,86,0.3,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,20,24,10,8,28,495,0,0,0,0,0,40,91,0.3,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,21,24,10,8,28,497,0,0,0,0,0,42,96,0.3,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,22,24,10,8,28,500,0,0,0,0,0,45,100,0.3,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,23,24,10,8,28,502,0,0,0,0,0,47,105,0.31,0,0,724,8,
WAY,TOT,4,2,24,10,11,WAY_TOT_4_2_241011,4,2,8,24,24,10,8,28,504,0,0,0,0,0,50,110,0.31,0,0,724,8,a
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,1,24,10,8,30,455,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,2,24,10,8,30,456,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,3,24,10,8,30,457,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,4,24,10,8,30,459,0,0,0,0,0,4,14,0.22,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,5,24,10,8,30,461,0,0,0,0,0,6,19,0.23,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,6,24,10,8,30,463,0,0,0,0,0,8,24,0.23,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,7,24,10,8,31,464,0,0,0,0,0,9,28,0.23,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,8,24,10,8,31,466,0,0,0,0,0,11,33,0.23,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,9,24,10,8,31,468,0,0,0,0,0,13,38,0.24,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,10,24,10,8,31,470,0,0,0,0,0,15,43,0.24,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,11,24,10,8,31,472,0,0,0,0,0,17,48,0.25,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,12,24,10,8,31,475,0,0,0,0,0,20,52,0.26,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,13,24,10,8,31,477,0,0,0,0,0,22,57,0.26,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,14,24,10,8,31,479,0,0,0,0,0,24,62,0.27,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,15,24,10,8,31,482,0,0,0,0,0,27,67,0.27,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,16,24,10,8,31,485,0,0,0,0,0,29,72,0.28,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,17,24,10,8,31,488,0,0,0,0,0,32,76,0.29,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,18,24,10,8,31,490,0,0,0,0,0,35,81,0.3,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,19,24,10,8,32,493,0,0,0,0,0,38,86,0.3,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,20,24,10,8,32,495,0,0,0,0,0,41,91,0.31,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,21,24,10,8,32,499,0,0,0,0,0,44,96,0.31,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,22,24,10,8,32,501,0,0,0,0,0,46,100,0.32,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,23,24,10,8,32,504,0,0,0,0,0,49,105,0.32,0,0,724,8,
WAY,TOT,5,1,24,10,11,WAY_TOT_5_1_241011,5,1,9,24,24,10,8,32,507,0,0,0,0,0,52,110,0.33,0,0,724,8,a
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,1,24,10,8,33,457,0,0,0,0,0,0,0,0,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,2,24,10,8,33,461,0,0,0,0,0,0,4,0,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,3,24,10,8,33,463,0,0,0,0,0,0,9,0,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,4,24,10,8,33,464,0,0,0,0,0,6,14,0.32,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,5,24,10,8,33,466,0,0,0,0,0,8,19,0.3,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,6,24,10,8,33,468,0,0,0,0,0,10,24,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,7,24,10,8,34,470,0,0,0,0,0,12,28,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,8,24,10,8,34,472,0,0,0,0,0,14,33,0.28,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,9,24,10,8,34,475,0,0,0,0,0,16,38,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,10,24,10,8,34,477,0,0,0,0,0,18,43,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,11,24,10,8,34,479,0,0,0,0,0,20,48,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,12,24,10,8,34,481,0,0,0,0,0,22,52,0.29,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,13,24,10,8,34,484,0,0,0,0,0,25,57,0.3,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,14,24,10,8,34,486,0,0,0,0,0,27,62,0.3,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,15,24,10,8,34,489,0,0,0,0,0,30,67,0.31,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,16,24,10,8,34,491,0,0,0,0,0,32,72,0.31,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,17,24,10,8,34,494,0,0,0,0,0,35,76,0.31,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,18,24,10,8,34,497,0,0,0,0,0,38,81,0.32,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,19,24,10,8,35,499,0,0,0,0,0,40,86,0.32,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,20,24,10,8,35,502,0,0,0,0,0,43,91,0.32,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,21,24,10,8,35,504,0,0,0,0,0,45,96,0.32,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,22,24,10,8,35,507,0,0,0,0,0,48,100,0.33,0,0,724,8,
WAY,TOT,5,2,24,10,11,WAY_TOT_5_2_241011,5,2,10,23,24,10,8,35,510,0,0,0,0,0,51,105,0.33,0,0,724,8,a
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,1,24,10,8,37,471,0,0,0,0,0,0,0,0,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,2,24,10,8,37,474,0,0,0,0,0,0,4,0,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,3,24,10,8,37,477,0,0,0,0,0,0,9,0,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,4,24,10,8,37,479,0,0,0,0,0,7,14,0.35,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,5,24,10,8,37,480,0,0,0,0,0,8,19,0.31,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,6,24,10,8,37,481,0,0,0,0,0,9,24,0.28,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,7,24,10,8,37,483,0,0,0,0,0,10,28,0.26,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,8,24,10,8,38,484,0,0,0,0,0,11,33,0.24,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,9,24,10,8,38,485,0,0,0,0,0,12,38,0.22,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,10,24,10,8,38,485,0,0,0,0,0,13,43,0.21,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,11,24,10,8,38,487,0,0,0,0,0,14,48,0.2,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,12,24,10,8,38,488,0,0,0,0,0,15,52,0.19,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,13,24,10,8,38,489,0,0,0,0,0,16,57,0.19,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,14,24,10,8,38,490,0,0,0,0,0,17,62,0.19,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,15,24,10,8,38,492,0,0,0,0,0,18,67,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,16,24,10,8,38,493,0,0,0,0,0,19,72,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,17,24,10,8,38,495,0,0,0,0,0,20,76,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,18,24,10,8,38,496,0,0,0,0,0,22,81,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,19,24,10,8,38,497,0,0,0,0,0,23,86,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,20,24,10,8,38,498,0,0,0,0,0,24,91,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,21,24,10,8,39,499,0,0,0,0,0,25,96,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,22,24,10,8,39,501,0,0,0,0,0,27,100,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,23,24,10,8,39,503,0,0,0,0,0,28,105,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,24,24,10,8,39,504,0,0,0,0,0,29,110,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,25,24,10,8,39,506,0,0,0,0,0,31,115,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,26,24,10,8,39,507,0,0,0,0,0,32,120,0.18,0,0,723,8,
WAY,TOT,6,1,24,10,11,WAY_TOT_6_1_241011,6,1,11,27,24,10,8,39,509,0,0,0,0,0,34,124,0.19,0,0,723,8,a
WAY,TOT,6,2,24,10,11,WAY_TOT_6_2_241011,6,2,12,1,24,10,8,40,471,0,0,0,0,0,0,0,0,0,0,723,8,
WAY,TOT,6,2,24,10,11,WAY_TOT_6_2_241011,6,2,12,2,24,10,8,40,480,0,0,0,0,0,0,4,0,0,0,723,8,
WAY,TOT,6,2,24,10,11,WAY_TOT_6_2_241011,6,2,12,3,24,10,8,40,485,0,0,0,0,0,0,9,0,0,0,723,8,
