"","plot_code","sub_plot","tree_tag","year","month","day","pom_height","dbh_first_year","dbh_first_year_cm","dendrometer_reading_mm","comments","forma_tronco","igual_DAP","apertura","X","X_1","X_2","X_3","X_4","density","height_m","dbh","cenyear","cenmonth","cenday"
"162","ESP-01",2,43,2010,7,21,NA,NA,16.1,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"163","ESP-01",2,43,2010,10,13,NA,NA,16.1,"5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"164","ESP-01",2,43,2011,1,31,NA,NA,16.1,"6.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"165","ESP-01",2,43,2011,4,29,NA,NA,16.1,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"166","ESP-01",2,43,2011,7,11,NA,NA,16.1,"7.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"167","ESP-01",2,43,2011,10,25,NA,NA,16.1,"11.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"168","ESP-01",2,43,2012,5,2,NA,NA,16.1,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,15.9,2006,7,4
"169","ESP-01",2,44,2009,8,19,NA,NA,17.9,"0",NA,NA,NA,"muerto",NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"170","ESP-01",2,44,2009,11,25,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"171","ESP-01",2,44,2010,1,26,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"172","ESP-01",2,44,2010,5,1,NA,NA,17.9,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"173","ESP-01",2,44,2010,7,21,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"174","ESP-01",2,44,2010,7,21,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"175","ESP-01",2,44,2010,10,13,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"176","ESP-01",2,44,2011,1,31,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"177","ESP-01",2,44,2011,4,29,NA,NA,17.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"178","ESP-01",2,44,2011,7,11,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"179","ESP-01",2,44,2011,10,25,NA,NA,17.9,NA,"muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"180","ESP-01",2,44,2012,5,2,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,16,18.8,2006,7,4
"181","ESP-01",2,46,2009,8,19,NA,NA,15.9,"2.8",NA,"t","diferente",NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"182","ESP-01",2,46,2009,11,25,NA,NA,15.9,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"183","ESP-01",2,46,2010,1,26,NA,NA,15.9,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"184","ESP-01",2,46,2010,5,1,NA,NA,15.9,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"185","ESP-01",2,46,2010,7,21,NA,NA,15.9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"186","ESP-01",2,46,2010,7,21,NA,NA,15.9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"187","ESP-01",2,46,2010,10,13,NA,NA,15.9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"188","ESP-01",2,46,2011,1,31,NA,NA,15.9,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"189","ESP-01",2,46,2011,4,29,NA,NA,15.9,"2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"190","ESP-01",2,46,2011,7,11,NA,NA,15.9,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"191","ESP-01",2,46,2011,10,25,NA,NA,15.9,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"192","ESP-01",2,46,2012,5,2,NA,NA,15.9,"2.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,13.5,15.2,2006,7,4
"193","ESP-01",2,47,2009,8,19,NA,NA,13.6,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"194","ESP-01",2,47,2009,11,25,NA,NA,13.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"195","ESP-01",2,47,2010,1,26,NA,NA,13.6,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"196","ESP-01",2,47,2010,5,1,NA,NA,13.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"197","ESP-01",2,47,2010,7,21,NA,NA,13.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"198","ESP-01",2,47,2010,7,21,NA,NA,13.6,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"199","ESP-01",2,47,2010,10,13,NA,NA,13.6,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"200","ESP-01",2,47,2011,1,31,NA,NA,13.6,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"201","ESP-01",2,47,2011,4,29,NA,NA,13.6,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"202","ESP-01",2,47,2011,7,11,NA,NA,13.6,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"203","ESP-01",2,47,2011,10,25,NA,NA,13.6,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"204","ESP-01",2,47,2012,5,2,NA,NA,13.6,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.565,11,14,2006,7,4
"205","ESP-01",3,56,2009,8,19,NA,NA,20.7,"1",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"206","ESP-01",3,56,2009,11,25,NA,NA,20.7,"1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"207","ESP-01",3,56,2010,1,26,NA,NA,20.7,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"208","ESP-01",3,56,2010,5,1,NA,NA,20.7,"3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"209","ESP-01",3,56,2010,7,21,NA,NA,20.7,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"210","ESP-01",3,56,2010,7,21,NA,NA,20.7,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"211","ESP-01",3,56,2010,10,13,NA,NA,20.7,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"212","ESP-01",3,56,2011,1,31,NA,NA,20.7,"8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"213","ESP-01",3,56,2011,4,29,NA,NA,20.7,"9.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"214","ESP-01",3,56,2011,7,11,NA,NA,20.7,"10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"215","ESP-01",3,56,2011,10,25,NA,NA,20.7,"13.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"216","ESP-01",3,56,2012,5,2,NA,NA,20.7,"15.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12.5,20.8,2006,7,4
"217","ESP-01",3,57,2009,8,19,NA,NA,12,"2",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"218","ESP-01",3,57,2009,11,25,NA,NA,12,"3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"219","ESP-01",3,57,2010,1,26,NA,NA,12,"5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"220","ESP-01",3,57,2010,5,1,NA,NA,12,"6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"221","ESP-01",3,57,2010,7,21,NA,NA,12,"8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"222","ESP-01",3,57,2010,7,21,NA,NA,12,"8.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"223","ESP-01",3,57,2010,10,13,NA,NA,12,"11.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"224","ESP-01",3,57,2011,1,31,NA,NA,12,"13.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"225","ESP-01",3,57,2011,4,29,NA,NA,12,"13.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"226","ESP-01",3,57,2011,7,11,NA,NA,12,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"227","ESP-01",3,57,2011,10,25,NA,NA,12,"19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"228","ESP-01",3,57,2012,5,2,NA,NA,12,"20.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,12,11.4,2006,7,4
"229","ESP-01",3,59,2009,8,19,NA,NA,25.8,"0",NA,"e","igual","0.9",NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"230","ESP-01",3,59,2009,11,25,NA,NA,25.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"231","ESP-01",3,59,2010,1,26,NA,NA,25.8,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"232","ESP-01",3,59,2010,5,1,NA,NA,25.8,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"233","ESP-01",3,59,2010,7,21,NA,NA,25.8,"4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"234","ESP-01",3,59,2010,7,21,NA,NA,25.8,"4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"235","ESP-01",3,59,2010,10,13,NA,NA,25.8,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"236","ESP-01",3,59,2011,1,31,NA,NA,25.8,"8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"237","ESP-01",3,59,2011,4,29,NA,NA,25.8,"9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"238","ESP-01",3,59,2011,7,11,NA,NA,25.8,"9.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"239","ESP-01",3,59,2011,10,25,NA,NA,25.8,"10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"240","ESP-01",3,59,2012,5,2,NA,NA,25.8,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,13,24.7,2006,7,4
"241","ESP-01",3,63,2009,8,19,NA,NA,23.3,"-1",NA,"e","diferente","vivo/muerto",NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"242","ESP-01",3,63,2009,11,25,NA,NA,23.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"243","ESP-01",3,63,2010,1,26,NA,NA,23.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"244","ESP-01",3,63,2010,5,1,NA,NA,23.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"245","ESP-01",3,63,2010,7,21,NA,NA,23.3,"-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"246","ESP-01",3,63,2010,7,21,NA,NA,23.3,"-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"247","ESP-01",3,63,2010,10,13,NA,NA,23.3,"-2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"248","ESP-01",3,63,2011,1,31,NA,NA,23.3,"0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"249","ESP-01",3,63,2011,4,29,NA,NA,23.3,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"250","ESP-01",3,63,2011,7,11,NA,NA,23.3,"0/-",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"251","ESP-01",3,63,2011,10,25,NA,NA,23.3,"0","vivo/muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"252","ESP-01",3,63,2012,5,2,NA,NA,23.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,12.5,41.8,2006,7,4
"253","ESP-01",3,63.1,2009,8,19,NA,NA,33.3,"-1.5",NA,NA,NA,"sin dendrometro, muerto arb 63 con 2 anillos",NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"254","ESP-01",3,63.1,2009,11,25,NA,NA,33.3,"-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"255","ESP-01",3,63.1,2010,1,26,NA,NA,33.3,"-1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"256","ESP-01",3,63.1,2010,5,1,NA,NA,33.3,"-1.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"257","ESP-01",3,63.1,2010,7,21,NA,NA,33.3,"-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"258","ESP-01",3,63.1,2010,7,21,NA,NA,33.3,"-2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"259","ESP-01",3,63.1,2010,10,13,NA,NA,33.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"260","ESP-01",3,63.1,2011,1,31,NA,NA,33.3,NA,"muerto.31.01.11",NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"261","ESP-01",3,63.1,2011,4,29,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"262","ESP-01",3,63.1,2011,7,11,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"263","ESP-01",3,63.1,2011,10,25,NA,NA,33.3,"-1.8","s/dendrometro",NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"264","ESP-01",3,63.1,2012,5,2,NA,NA,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,NA,2006,7,4
"265","ESP-01",3,64,2009,8,19,NA,NA,13.9,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"266","ESP-01",3,64,2009,11,25,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"267","ESP-01",3,64,2010,1,26,NA,NA,13.9,"-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"268","ESP-01",3,64,2010,5,1,NA,NA,13.9,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"269","ESP-01",3,64,2010,7,21,NA,NA,13.9,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"270","ESP-01",3,64,2010,7,21,NA,NA,13.9,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"271","ESP-01",3,64,2010,10,13,NA,NA,13.9,"-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"272","ESP-01",3,64,2011,1,31,NA,NA,13.9,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"273","ESP-01",3,64,2011,4,29,NA,NA,13.9,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"274","ESP-01",3,64,2011,7,11,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"275","ESP-01",3,64,2011,10,25,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"276","ESP-01",3,64,2012,5,2,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,11.5,13.6,2006,7,4
"277","ESP-01",3,67,2009,8,19,NA,NA,14.9,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"278","ESP-01",3,67,2009,11,25,NA,NA,14.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"279","ESP-01",3,67,2010,1,26,NA,NA,14.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"280","ESP-01",3,67,2010,5,1,NA,NA,14.9,"0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"281","ESP-01",3,67,2010,7,21,NA,NA,14.9,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"282","ESP-01",3,67,2010,7,21,NA,NA,14.9,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"283","ESP-01",3,67,2010,10,13,NA,NA,14.9,"0.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"284","ESP-01",3,67,2011,1,31,NA,NA,14.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"285","ESP-01",3,67,2011,4,29,NA,NA,14.9,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"286","ESP-01",3,67,2011,7,11,NA,NA,14.9,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"287","ESP-01",3,67,2011,10,25,NA,NA,14.9,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"288","ESP-01",3,67,2012,5,2,NA,NA,14.9,"0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9.5,14.4,2006,7,4
"289","ESP-01",3,68,2009,8,19,NA,NA,13.9,"0",NA,NA,NA,"muerto sin placa",NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"290","ESP-01",3,68,2009,11,25,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"291","ESP-01",3,68,2010,1,26,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"292","ESP-01",3,68,2010,5,1,NA,NA,13.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"293","ESP-01",3,68,2010,7,21,NA,NA,13.9,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"294","ESP-01",3,68,2010,7,21,NA,NA,13.9,"1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"295","ESP-01",3,68,2010,10,13,NA,NA,13.9,"-7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"296","ESP-01",3,68,2011,1,31,NA,NA,13.9,NA,"muerto.31.01.11",NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"297","ESP-01",3,68,2011,4,29,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"298","ESP-01",3,68,2011,7,11,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"299","ESP-01",3,68,2011,10,25,NA,NA,13.9,NA,"muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"300","ESP-01",3,68,2012,5,2,NA,NA,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,NA,14.1,2006,7,4
"301","ESP-01",4,71,2009,8,19,NA,NA,15.1,"0",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"302","ESP-01",4,71,2009,11,25,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"303","ESP-01",4,71,2010,1,26,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"304","ESP-01",4,71,2010,5,1,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"305","ESP-01",4,71,2010,7,21,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"306","ESP-01",4,71,2010,7,21,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"307","ESP-01",4,71,2010,10,13,NA,NA,15.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"308","ESP-01",4,71,2011,1,31,NA,NA,15.1,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"309","ESP-01",4,71,2011,4,29,NA,NA,15.1,"0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"310","ESP-01",4,71,2011,7,11,NA,NA,15.1,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"311","ESP-01",4,71,2011,10,25,NA,NA,15.1,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"312","ESP-01",4,71,2012,5,2,NA,NA,15.1,"0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,10.5,15.1,2006,7,4
"313","ESP-01",4,72,2009,8,19,NA,NA,23.9,"0",NA,"e","diferente",NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"314","ESP-01",4,72,2009,11,25,NA,NA,23.9,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"315","ESP-01",4,72,2010,1,26,NA,NA,23.9,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"316","ESP-01",4,72,2010,5,1,NA,NA,23.9,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"317","ESP-01",4,72,2010,7,21,NA,NA,23.9,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"318","ESP-01",4,72,2010,7,21,NA,NA,23.9,"4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"319","ESP-01",4,72,2010,10,13,NA,NA,23.9,"6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"320","ESP-01",4,72,2011,1,31,NA,NA,23.9,"7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"321","ESP-01",4,72,2011,4,29,NA,NA,23.9,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"322","ESP-01",4,72,2011,7,11,NA,NA,23.9,"8.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"323","ESP-01",4,72,2011,10,25,NA,NA,23.9,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"324","ESP-01",4,72,2012,5,2,NA,NA,23.9,"11.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13,22.1,2006,7,4
"325","ESP-01",4,73,2009,8,19,NA,NA,22.1,"5",NA,"e","igual","1.1",NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"326","ESP-01",4,73,2009,11,25,NA,NA,22.1,"10.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"327","ESP-01",4,73,2010,1,26,NA,NA,22.1,"12.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"328","ESP-01",4,73,2010,5,1,NA,NA,22.1,"13.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"329","ESP-01",4,73,2010,7,21,NA,NA,22.1,"14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"330","ESP-01",4,73,2010,7,21,NA,NA,22.1,"14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"331","ESP-01",4,73,2010,10,13,NA,NA,22.1,"17.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"332","ESP-01",4,73,2011,1,31,NA,NA,22.1,"19.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"333","ESP-01",4,73,2011,4,29,NA,NA,22.1,"19.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
"334","ESP-01",4,73,2011,7,11,NA,NA,22.1,"22.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,13.5,19.5,2006,7,4
